event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_1km,population_2km,population_5km,population_best
MEX93472,"26 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Labor Group (Mexico); Police Forces of Mexico (2018-)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Puebla,"Izucar de Matamoros",,"Izucar de Matamoros",18.6022,-98.4654,1,E-Consulta,Subnational,"On 26 September 2024, in Izucar de Matamoros, Puebla, municipal employees, including workers of the Secretariat of Public Safety and the Municipal System for the Integral Development of Families (SMDIF), protested in front of the city town hall in Casa Colorada to demand the full payment of Christmas bonuses and that no employees are fired in the next years.",0,"crowd size=no report",1727907807,15991,30881,38831,15991
MEX93473,"26 September 2024",2024,2,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Puebla,Tehuacan,,Tehuacan,18.4622,-97.392,1,E-Consulta,Subnational,"Around 26 September 2024 (as reported), in Tehuacan, Puebla, municipal employees linked to the Union of Workers at the Service of the Honorable Municipality of Tehuacan entered the town hall to demand the woman mayor to initiate the procedure for the retirement of 21 employees. Due to the tension during the protest, the mayor was evacuated by her escort and municipal police officers.",0,"crowd size=no report",1727907807,37847,69468,148001,37847
MEX93475,"26 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,"Quintana Roo","Benito Juarez",,Cancun,21.1614,-86.8248,1,"La Verdad",National,"On 26 September 2024, in Cancun, Quintana Roo, groups of citizens blocked the intersection of Kabah and Tules avenues in Region 248, Coba avenue by Plaza Hollywood, and Jacinto Pat avenue in Region 510, to demand the restoration of the electrical supply affected by hurricane Helene.",0,"crowd size=no report",1727907807,27434,77920,123706,27434
MEX93477,"26 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,"San Luis Potosi","San Luis Potosi",,"San Luis Potosi",22.1517,-100.977,1,"Antena San Luis",Subnational,"On 26 September 2024, in San Luis Potosi, San Luis Potosi, a group of people gathered on Plaza de Armas to demand justice for the 43 normalista students from Ayotzinapa that disappeared in 2014. This event is part of a nationwide call in commemoration of the tenth anniversary of the disappearance of the students that includes demonstrations in other cities (coded separately).",0,"crowd size=no report",1727907807,17229,67567,293409,17229
MEX93490,"26 September 2024",2024,2,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Tamaulipas,Reynosa,,Reynosa,26.0924,-98.2781,1,"Hoy Tamaulipas",Subnational,"Around 26 September 2024 (as reported), in Reynosa, Tamaulipas, market vendors protested against the construction of the Railroad Museum. According to the protesters, the works reduces the accessibility to the market and reduces their sells.",0,"crowd size=no report",1727907807,7707,33412,146975,7707
MEX93495,"26 September 2024",2024,2,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Taxi/Bus Drivers (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Zacatecas,Tabasco,,Tabasco,21.8653,-102.9131,1,"Tabasco Hoy",National,"Around 26 September 2024 (as reported), in Tabasco, Zacatecas, members of the taxis' union Taxis Amarillos de Centro occupied the union's headquarters to demand transparent and democratic elections to renew their leadership.",0,"crowd size=no report",1727907808,5712,6120,7674,5712
MEX93496,"26 September 2024",2024,2,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,Zacatecas,Zacatecas,,Zacatecas,22.7761,-102.5718,1,"Pagina 24 Zacatecas",Subnational,"Around 26 September 2024 (as reported), in Zacatecas, Zacatecas, parents of students blocked the accesses to Roberto Cabral del Hoyo secondary school to demand that additional teachers are hired and that water leaks in the premises are repaired.",0,"crowd size=no report",1727907808,19312,41936,92415,19312
MEX93491,"26 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,"Veracruz de Ignacio de la Llave",Xalapa,,Xalapa-Enriquez,19.5271,-96.9226,1,"Imagen del Golfo",Subnational,"On 26 September 2024, in Xalapa-Enriquez, Veracruz de Ignacio de la Llave, members of the Association of Retirees and Pensioners of Issste in Veracruz (Ajupiv) blocked Juan de la Luz Enriquez street in front of the government palace to demand the payment of their pensions.",0,"crowd size=no report",1729632791,26179,81248,190585,26179
MEX93492,"26 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,"Veracruz de Ignacio de la Llave",Xalapa,,Xalapa-Enriquez,19.5271,-96.9226,1,"Imagen del Golfo",Subnational,"On 26 September 2024, in Xalapa-Enriquez, Veracruz de Ignacio de la Llave, activists marched to demand justice for the 43 normalista students from Ayotzinapa that disappeared in 2014. This event is part of a nationwide call in commemoration of the tenth anniversary of the disappearance of the students that includes demonstrations in other cities (coded separately).",0,"crowd size=no report",1729632791,26179,81248,190585,26179
MEX93679,"26 September 2024",2024,1,"Political violence",Riots,"Mob violence","Rioters (Mexico)","Maya Indigenous Group (Mexico)",Rioters,"Civilians (Mexico)","Government of Mexico (2018-)",Civilians,Rioters-Civilians,"Civilian targeting",484,"North America",Mexico,Chiapas,"San Cristobal de las Casas",,"San Cristobal de las Casas",16.737,-92.6376,1,"Diario Contra Poder en Chiapas; El Proceso; La Jornada",Subnational-National,"On 26 September 2024, in San Cristobal de las Casas, Chiapas, several Tzotzil residents (Mayan Indigenous) of the community of Chayomte detained the mayor of Aldama, dressed him with traditional woman clothing and tied him to a basketball hoop to denounce the non-compliance in the construction of public works. The event was published in a video on social media. The major was released and handled to the Indigenous Prosecutor's Office together with two other unidentified men on 8 October 2024, after the payment of 1,3 pesos.",0,"crowd size=no report; local administrators",1729632791,13304,67371,150308,67371
MEX93391,"25 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Judges (Mexico); Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,"Baja California Sur","La Paz",,"La Paz",24.1487,-110.307,1,"BCS Noticias",Subnational,"On 25 September 2024, in La Paz, Baja California, employees and judges of the Federal Judicial Branch (PJF) protested against the implementation of the reform of the judicial branch.",0,"crowd size=no report",1727907807,9395,56543,214968,9395
MEX93392,"25 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Judges (Mexico); Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Campeche,Carmen,,"Ciudad del Carmen",18.6378,-91.8365,1,"Tribuna Campeche",Subnational,"On 25 September 2024, in Ciudad del Carmen, Campeche, judges and employees of the Judiciary protested against the judicial reform on Plaza Civica 7 de Agosto, in front of the municipal palace. This protest is part of a national strike that includes protests in other cities (coded separately).",0,"crowd size=no report",1727907807,7742,31897,156708,7742
MEX93394,"25 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Judges (Mexico); Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Chiapas,"Tuxtla Gutierrez",,"Tuxtla Gutierrez",16.754,-93.1152,1,"La Jornada",National,"On 25 September 2024, in Tuxtla Gutierrez, Chiapas, nearly 300 employees and judges of the Federal Judicial Branch (PJF) protested and blocked the Sol highway against the implementation of the reform of the judicial branch.",0,"crowd size=nearly 300",1727907807,25090,69674,296685,25090
MEX93395,"25 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,"Ciudad de Mexico",Cuauhtemoc,,"Ciudad de Mexico - Cuauhtemoc",19.4313,-99.1531,1,"La Jornada",National,"On 25 September 2024, in Ciudad de Mexico - Cuauhtemoc, approximately 15 employees of the National Institute of Fine Arts and Literature (Inbal) protested at the Bellas Artes museum during an award ceremony to demand dialogue with authorities and compliance with labor benefits, such as the delivery of clothing.",0,"crowd size=approximately 15",1727907807,29748,143277,331432,29748
MEX93396,"25 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Students (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,"Ciudad de Mexico",Cuauhtemoc,,"Ciudad de Mexico - Cuauhtemoc",19.4313,-99.1531,1,Milenio,National,"On 25 September 2024, in Ciudad de Mexico - Cuauhtemoc, parents and several hundred students from normal rural schools from the Tixtla Rural Teacher training college protested to demand justice for the 43 missing students of Ayotzinapa and the appearance of them alive for three hours. A group of hooded students sprayed graffiti on the sidewalk during the protest.",0,"crowd size=several hundred",1727907807,29748,143277,331432,29748
MEX93397,"25 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Judges (Mexico); Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,"Ciudad de Mexico","Miguel Hidalgo",,"Ciudad de Mexico - Miguel Hidalgo",19.4073,-99.1908,1,"El Universal (Mexico)",National,"On 25 September 2024, in Ciudad de Mexico - Miguel Hidalgo, employees and judges of the Federal Judicial Branch (PJF) protested outside the Canadian embassy against the implementation of the reform of the judicial branch.",0,"crowd size=no report",1727907807,15125,77079,255139,15125
MEX93398,"25 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,"Ciudad de Mexico","Venustiano Carranza",,"Ciudad de Mexico - Venustiano Carranza",19.4193,-99.1137,1,"La Jornada",National,"On 25 September 2024, in Ciudad de Mexico - Venustiano Carranza, more than 400 members of the Association of Pilots' Union of Mexico (ASPA) protested and blocked terminal 2 of the International Airport of Mexico City to demand the airline to review its collective bargaining agreement and to demand respect for labor rights.",0,"crowd size=more than 400",1727907807,33610,102494,256368,33610
MEX93403,"25 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,Hidalgo,"Huejutla de Reyes",,"Huejutla de Reyes",21.1394,-98.4205,1,"Diario Via Libre",Subnational,"On 25 September 2024, in Huejutla de Reyes, Hidalgo, parents of an elementary school protested and in Colonia Colalambre and demanded the dismissal of a teacher who is accused of taking advantage of health disabilities.",0,"crowd size=no report",1727907807,16671,26925,29442,16671
MEX93407,"25 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,Mexico,"Ecatepec de Morelos",,"Ecatepec de Morelos",19.5991,-99.0492,1,Milenio,National,"On 25 September 2024, in Ecatepec de Morelos, Mexico, for a second consecutive day, around 80 residents of several communities protested and blocked the Texcoco-Lecheria highway in Colonia Viento Nuevo to demand solutions to the lack of drinking water.",0,"crowd size=around 80",1727907807,11743,92301,417033,11743
MEX93408,"25 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,Mexico,Toluca,,"Toluca de Lerdo",19.2935,-99.6573,1,Milenio,National,"On 25 September 2024, in Toluca de Lerdo, Mexico, neighbors of Colonia Unidad Victoria and Magdalena protested to denounce the lack of water in their homes and blocked connecting roads in the municipality.",0,"crowd size=no report",1727907807,23065,69063,130959,23065
MEX93414,"25 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Judges (Mexico); Labor Group (Mexico); Students (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Morelos,Tepoztlan,,Tepoztlan,18.9865,-99.1012,1,"La Silla Rota",National,"On 25 September 2024, in Tepoztlan, Morelos, tens of residents, judges and employees of the Judiciary and normalista students protested on km. 0 of the recently constructed La Pera-Cuautla road against the judicial reform and the disappearance of 43 normalista students from Ayotzinapa in 2014. Due to the demonstration, authorities suspended the inauguration of the road, which was planned to be attended by President Lopez Obrador and President-elect Claudia Sheinbaum.",0,"crowd size=tens",1727907807,19013,15438,19349,19013
MEX93418,"25 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Judges (Mexico); Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,"Nuevo Leon",Monterrey,,Monterrey,25.6647,-100.311,1,Milenio,National,"On 25 September 2024, in Monterrey, Nuevo Leon, employees and judges of the Federal Judicial Branch (PJF) protested in the center of the city against the implementation of the reform of the judicial branch.",0,"crowd size=no report",1727907807,13532,70781,221034,13532
MEX93419,"25 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","LGBTQ+ (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,"Nuevo Leon","San Pedro Garza Garcia",,"San Pedro Garza Garcia",25.6652,-100.4025,1,"La Prensa de Monclova",National,"On 25 September 2024, in San Pedro Garza Garcia, Nuevo Leon, members of the LGBTQ+ community protested against the ban of drag queen shows in the city under the argument of protecting children.",0,"crowd size=no report",1727907807,4744,39364,156484,4744
MEX93420,"25 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Judges (Mexico); Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Puebla,Puebla,,"Heroica Puebla de Zaragoza",19.044,-98.1975,1,E-Consulta,Subnational,"On 25 September 2024, in Heroica Puebla de Zaragoza, Puebla, for a third consecutive day, employees and judges of the Federal Judicial Branch (PJF) protested on the 5 de mayo boulevard in Colonia Analco against the implementation of the reform of the judicial branch.",0,"crowd size=no report",1727907807,16695,62826,93332,16695
MEX93421,"25 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Students (Mexico); Teachers (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Puebla,Puebla,,"Heroica Puebla de Zaragoza",19.044,-98.1975,1,"24 Horas (Mexico)",National,"On 25 September 2024, in Heroica Puebla de Zaragoza, Puebla, teachers, students and parents of students gathered in front of the Monterrey Institute of Technology on Via Atlixcayotl to protest against the sexual abuses carried out by the director of the Faculty of Architecture, Art and Design and a teacher, and to demand justice for a woman teacher who was suspectedly fired for denouncing such violence.",0,"crowd size=no report",1727907807,16695,62826,93332,16695
MEX93427,"25 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,Sinaloa,Culiacan,,"Culiacan Rosales",24.8088,-107.394,1,"El Sol de Sinaloa",Subnational,"On 25 September 2024, in Culiacan Rosales, Sinaloa, parents protested and locked doors of a high school with chains against the decision of the Secretariat of Public Education (Sepyc) to allow students to attend school classed despite insecurity and violence in the capital.",0,"crowd size=no report",1727907807,9763,39763,57521,9763
MEX93428,"25 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,Sinaloa,Mazatlan,,Mazatlan,23.2003,-106.4222,1,Noroeste,Subnational,"On 25 September 2024, in Mazatlan, Sinaloa, relatives and friends protested and blocked the free highway Colosio to demand justice for two people who are reported missing in the municipality.",0,"crowd size=no report",1727907807,21039,31681,142316,21039
MEX93429,"25 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,Sonora,Hermosillo,,Hermosillo,29.0749,-110.959,1,"El Universal (Mexico)",National,"On 25 September 2024, in Hermosillo, Sonora, hundreds of cockfighters and horse riders protested outside the State Congress against the Animal Protection and Welfare Law that prohibits bullfights, dog fighting and cock fighting, among other.",0,"crowd size=hundreds",1727907807,11379,44989,55735,11379
MEX93432,"25 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,"Veracruz de Ignacio de la Llave","Martinez de la Torre",,"Martinez de la Torre",20.0734,-97.0538,1,"Imagen del Golfo",Subnational,"On 25 September 2024, in Martinez de la Torre, Veracruz de Ignacio de la Llave, a group of parents of an elementary school protested in Colonia Vega Redonda against the temporary closure of the school and requested the intervention of the Ministry of Public Education (SEP) to provide solutions.",0,"crowd size=no report",1727907807,11337,29607,63180,11337
